tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,rbversion,oid
ztf,58292.46903940011,538469032315015011,2,538469032315,21.0409,1,538,1.42663,16.9533,16.9039,0.289911,0.0363,326.5222141,53.9033939,0.35,16.8581,0.0355,False,False,False,bulk_1.0.0,0.0,5.42344242315015e+17,,,,,,,ZTF18abdeglb
ztf,58296.34424770018,542344242315015004,2,542344242315,19.62637,1,542,1.0217922,16.537067,16.1738,0.07248699,0.0229,326.5225726,53.9036341,0.42,16.121,0.0243,False,True,True,bulk_1.0.0,0.0,5.4643193231501504e+17,12.971525,100.0,0.00271671,0.0,802120223.0,,ZTF18abdeglb
ztf,58300.4319329001,546431932315015009,2,546431932315,20.424168,1,546,0.9705102,16.053757,16.4117,0.056583125,0.022,326.5224345,53.9034401,0.40666667,16.1762,0.0202,True,True,True,bulk_1.0.0,0.0,0.0,12.948945,100.0,0.0032416221,0.0,802120223.0,,ZTF18abdeglb
ztf,58300.4319329001,546431932315015010,2,546431932315,20.424168,1,546,0.92228806,16.009926,15.9465,0.02784724,0.0169,326.5224577,53.903395,0.44333333,15.9303,0.0173,True,True,True,bulk_1.0.0,0.0,0.0,12.946386,100.0,0.0016571666,0.0,802120223.0,,ZTF18abdeglb
ztf,58327.44625000004,573446252315015000,1,573446252315,19.4883,1,573,0.829751,18.9698,19.6681,0.326538,0.5182,326.5225487,53.9033165,0.353333,19.6831,0.6668,False,True,False,bulk_1.0.0,0.0,5.7736458231501e+17,15.733448,100.0,0.016572678,,,t8_f5_c3,ZTF18abdeglb
ztf,58331.36458329996,577364582315010095,2,577364582315,16.350506,-1,577,0.07579621,13.991482,14.086,0.036505695,0.057,326.5229176,53.9034005,0.56,14.0618,0.0713,False,True,True,bulk_1.0.0,0.0,6.06287962315015e+17,13.578672,0.008205991,0.024959547,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58340.38619210012,586386192315015006,2,586386192315,20.213577,1,586,0.5241601,15.893638,15.8991,0.10198525,0.0202,326.5226733,53.9033496,0.37,15.8811,0.0207,False,True,True,bulk_1.0.0,0.0,6.05278262315015e+17,12.939106,100.0,0.006710034,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58348.359270799905,594359272315015006,1,594359272315,21.0972,1,594,1.01961,18.8572,19.5574,0.276406,0.1487,326.5224314,53.9034516,0.426667,19.5627,0.1679,False,True,False,bulk_1.0.0,0.0,6.05278262315015e+17,15.727444,100.0,0.015475496,,,t12_f5_c3,ZTF18abdeglb
ztf,58349.37380790012,595373802315015006,1,595373802315,21.1288,1,595,0.656329,18.9491,19.6805,0.250046,0.1646,326.5226176,53.9033401,0.436667,19.6439,0.1788,False,True,False,bulk_1.0.0,0.0,6.05278262315015e+17,15.7323885,100.0,0.0129221575,,,t12_f5_c3,ZTF18abdeglb
ztf,58352.368414400145,598368412315015003,1,598368412315,20.4567,1,598,0.985961,19.0135,19.8113,0.321729,0.2671,326.5225172,53.9032624,0.426667,19.9436,0.3645,False,True,False,bulk_1.0.0,0.0,6.05278262315015e+17,15.735624,100.0,0.015715923,,,t12_f5_c3,ZTF18abdeglb
ztf,58355.282268499956,601282262315015017,2,601282262315,20.420227,1,601,0.82714885,16.194532,16.074,0.03143215,0.0182,326.5225287,53.9033266,0.4,16.0532,0.0188,False,True,True,bulk_1.0.0,0.0,6.05278262315015e+17,12.956535,100.0,0.0015928522,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58356.4652315001,602465232315015002,2,602465232315,19.6802,1,602,1.24202,16.2938,16.3035,0.137671,0.0259,326.5223403,53.903533,0.213333,16.2578,0.0277,False,True,True,bulk_1.0.0,0.0,6.05278262315015e+17,12.961354,100.0,0.006395343,,,t12_f5_c3,ZTF18abdeglb
ztf,58358.25715279998,604257152315015002,2,604257152315,20.204475,1,604,0.6315722,16.064945,15.9256,0.06942496,0.0164,326.5226048,53.9034675,0.47666666,15.9039,0.0171,False,True,True,bulk_1.0.0,0.0,6.05278262315015e+17,12.949583,100.0,0.0039388626,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58359.27826389996,605278262315015010,2,605278262315,20.576323,1,605,0.8677934,15.933454,15.8268,0.07576086,0.0144,326.522477,53.9033964,0.50333333,15.8211,0.0148,False,True,True,bulk_1.0.0,0.0,6.10303952315015e+17,12.941681,100.0,0.004816549,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58360.287963000126,606287962315015008,2,606287962315,20.525478,1,606,1.2635769,16.220457,15.9058,0.114031725,0.0157,326.5222913,53.9034386,0.41,15.89,0.016,False,True,True,bulk_1.0.0,0.0,6.10303952315015e+17,12.957835,100.0,0.0056490675,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58361.22307869978,607223072315015001,1,607223072315,20.2293,1,607,1.02143,18.1578,18.9507,0.340825,0.1194,326.522861,53.9031235,0.396667,18.9351,0.1419,False,True,False,bulk_1.0.0,0.0,6.10303952315015e+17,15.673813,0.028988913,0.03458885,,,t12_f5_c3,ZTF18abdeglb
ztf,58362.32152780006,608321522315015008,2,608321522315,20.7837,1,608,0.56284875,15.77954,15.7947,0.060592324,0.0137,326.5226475,53.9033546,0.52666664,15.7827,0.0139,False,True,True,bulk_1.0.0,0.0,6.10303952315015e+17,12.931219,100.0,0.0043963194,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58364.303958300035,610303952315015019,2,610303952315,20.933464,1,610,0.7015638,15.755564,15.7738,0.12447848,0.0137,326.5225673,53.9033664,0.31333333,15.7613,0.0138,False,True,True,bulk_1.0.0,0.0,6.13331212315015e+17,12.9294615,100.0,0.009218355,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58365.29094910016,611290942315010163,1,611290942315,20.9614,-1,611,0.324006,18.3523,18.7387,0.173428,0.0735,326.5230656,53.9034167,0.476667,18.8195,0.0907,False,True,False,bulk_1.0.0,0.0,6.13331212315015e+17,15.897687,100.0,0.018083137,,,t12_f5_c3,ZTF18abdeglb
ztf,58365.34111109981,611341112315015017,2,611341112315,20.78897,1,611,0.736871,15.845405,15.8453,0.0945348,0.0144,326.5225584,53.9034804,0.47333333,15.8365,0.0146,False,True,True,bulk_1.0.0,0.0,6.13331212315015e+17,12.935865,100.0,0.0064830026,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58366.33122690022,612331222315015014,2,612331222315,20.839527,1,612,0.6760341,15.947466,15.9536,0.088828504,0.0156,326.5226012,53.9033348,0.45,15.9367,0.0158,False,True,True,bulk_1.0.0,0.0,6.13331212315015e+17,12.942567,100.0,0.0055794665,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58367.28728009993,613287282315015001,1,613287282315,20.851397,1,613,0.5665281,18.559662,18.9341,0.15622424,0.09,326.5226392,53.9034197,0.46,18.9549,0.105,False,True,False,bulk_1.0.0,0.0,6.13331212315015e+17,15.708446,100.0,0.011304775,0.0,802120123.0,t8_f5_c3,ZTF18abdeglb
ztf,58367.33121530013,613331212315015006,2,613331212315,20.685505,1,613,1.038321,16.362852,16.2415,0.036898,0.0206,326.5223975,53.9034299,0.34,16.213,0.0207,False,True,True,bulk_1.0.0,0.0,6.15373072315015e+17,12.964466,100.0,0.0016130522,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58369.373078700155,615373072315015015,2,615373072315,20.916204,1,615,1.2762532,16.536879,16.4732,0.042551443,0.025,326.5222803,53.903415,0.33666667,16.4563,0.0251,True,True,True,bulk_1.0.0,0.0,0.0,12.9715185,100.0,0.0015950351,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58400.191770799924,646191772315015004,2,646191772315,20.8257,1,646,0.508484,16.6183,16.8067,0.355281,0.034,326.5227574,53.903535,0.32,16.779,0.034,False,True,True,bulk_1.0.0,0.0,6.7312335231501e+17,12.9744625,100.0,0.01238903,,,t12_f5_c3,ZTF18abdeglb
ztf,58427.123356500175,673123352315010008,2,673123352315,19.652157,-1,673,0.43763465,16.31738,16.5492,0.048609253,0.0415,326.5230853,53.9034674,0.32333332,16.5882,0.0471,False,True,True,bulk_1.0.0,0.0,6.82189562315015e+17,13.066031,100.0,0.002433207,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58430.1854514,676185452315015007,2,676185452315,20.6104,1,676,0.809071,16.4433,16.6579,0.121273,0.0298,326.5225647,53.9032979,0.343333,16.6245,0.03,False,True,True,bulk_1.0.0,0.0,6.82189562315015e+17,12.967861,100.0,0.004938426,,,t12_f5_c3,ZTF18abdeglb
ztf,58431.15249999985,677152492315015005,2,677152492315,19.762503,1,677,0.82081825,16.565931,16.5466,0.107204765,0.0292,326.5225356,53.9035144,0.32666665,16.4708,0.0294,False,True,True,bulk_1.0.0,0.0,6.82189562315015e+17,12.972593,100.0,0.0039163274,0.0,802120223.0,t8_f5_c3,ZTF18abdeglb
ztf,58433.119664399885,679119662315015017,2,679119662315,20.6049,1,679,1.09232,16.4881,16.3727,0.045067,0.0255,326.5225175,53.9032049,0.313333,16.3532,0.0258,False,True,True,bulk_1.0.0,0.0,6.82189562315015e+17,12.96965,100.0,0.0017639189,,,t12_f5_c3,ZTF18abdeglb
ztf,58434.12807870004,680128072315015005,1,680128072315,20.2954,1,680,1.33494,18.8114,19.2544,0.177579,0.1439,326.5222766,53.9034149,0.486667,19.0483,0.1421,False,True,False,bulk_1.0.0,0.0,6.82189562315015e+17,15.724828,100.0,0.010345769,,,t12_f5_c3,ZTF18abdeglb
ztf,58435.12304400001,681123042315015015,2,681123042315,19.8666,1,681,1.16882,16.2113,15.9961,0.074915,0.0174,326.5223808,53.9032807,0.513333,15.9422,0.0177,False,True,True,bulk_1.0.0,0.0,6.82189562315015e+17,12.957379,100.0,0.0037411107,,,t12_f5_c3,ZTF18abdeglb
ztf,58435.19523150008,681195232315015021,1,681195232315,20.0532,1,681,1.48763,18.599,18.7255,0.101387,0.0897,326.5221958,53.9034028,0.546667,18.6232,0.0976,False,False,True,bulk_1.0.0,0.0,6.82189562315015e+17,,,,,,t12_f5_c3,ZTF18abdeglb
ztf,58436.18956020009,682189562315015007,1,682189562315,20.073452,1,682,1.0774788,18.89893,19.3353,0.17634153,0.1654,326.5223963,53.9034436,0.59,19.2564,0.1855,True,True,False,bulk_1.0.0,0.0,0.0,15.729738,100.0,0.009520899,0.0,802120123.0,t8_f5_c3,ZTF18abdeglb
ztf,58730.26760420017,976267602315015002,2,976267602315,20.570751,1,976,0.6138426,16.88292,16.8191,0.14164394,0.0365,326.5226768,53.9035302,0.41142857,16.8118,0.0374,False,True,True,bulk_1.0.0,0.0,9.79265842315015e+17,12.982683,100.0,0.0039003491,0.60238516,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,58733.26584490016,979265842315015002,2,979265842315,20.592022,1,979,1.0437566,16.872355,16.8301,0.060283765,0.0362,326.5224529,53.9035484,0.40571427,16.857,0.0384,True,True,True,bulk_1.0.0,0.0,0.0,12.98239,100.0,0.0016757718,0.20247552,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,58763.162187499925,1009162182315010000,2,1009162182315,20.6452,-1,1009,0.573009,16.364,16.5938,0.037362,0.0289,326.5231481,53.9033561,0.405714,16.7248,0.0338,False,True,True,bulk_1.0.0,0.0,1.023175252315015e+18,13.063749,100.0,0.0017878445,,,t17_f5_c3,ZTF18abdeglb
ztf,58777.17525460012,1023175252315015000,1,1023175252315,20.370783,1,1023,0.78476906,18.982748,19.514,0.2129354,0.1849,326.5225433,53.9034586,0.4542857,19.3495,0.189,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.734102,100.0,0.010685366,0.03960359,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58778.175451400224,1024175452315015000,1,1024175452315,20.5934,1,1024,0.860946,18.9847,19.6269,0.240227,0.1938,326.5225031,53.903373,0.332857,19.873,0.286,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.7342,100.0,0.012034331,,,t17_f5_c3,ZTF18abdeglb
ztf,58779.17526620021,1025175262315015000,1,1025175262315,20.670305,1,1025,0.5273893,18.92968,19.1722,0.19925891,0.1274,326.5226746,53.9034679,0.42285714,19.2199,0.1561,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.731376,100.0,0.010473605,0.6348671,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58781.17475689994,1027174752315015000,1,1027174752315,20.177364,1,1027,1.2965424,18.780636,18.7634,0.17912298,0.0985,326.5223145,53.9035115,0.41285715,18.7434,0.1157,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.723011,100.0,0.010717695,0.2367827,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58782.17358799977,1028173582315015001,1,1028173582315,20.488037,1,1028,0.47163916,18.348783,18.6902,0.15181221,0.0872,326.5226796,53.9034208,0.50142854,18.64,0.0985,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.691732,100.0,0.013136703,0.39940798,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58783.174641199876,1029174642315015000,1,1029174642315,20.3698,1,1029,0.131434,18.2477,18.319,0.150556,0.064,326.5229355,53.9034422,0.668571,18.3266,0.0764,False,True,False,bulk_1.0.0,0.0,1.034174032315015e+18,15.682604,100.0,0.014179462,,,t17_f5_c3,ZTF18abdeglb
ztf,58785.147118099965,1031147112315015002,2,1031147112315,20.649458,1,1031,0.27937436,15.789334,15.7289,0.10099529,0.0137,326.5227783,53.9034564,0.5342857,15.7111,0.0139,False,True,True,bulk_1.0.0,0.0,1.034174032315015e+18,12.931927,100.0,0.0072667147,0.9485726,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,58785.174351899885,1031174352315015000,1,1031174352315,20.7014,1,1031,0.719486,18.5127,18.4608,0.179003,0.0657,326.5225641,53.9034018,0.455714,18.412,0.0733,False,True,False,bulk_1.0.0,0.0,1.035174452315015e+18,15.704978,100.0,0.013482548,,,t17_f5_c3,ZTF18abdeglb
ztf,58786.154027800076,1032154022315015000,2,1032154022315,20.4353,1,1032,0.244151,15.6704,15.8553,0.03599,0.0148,326.5229942,53.9033827,0.695714,15.7243,0.0144,False,True,True,bulk_1.0.0,0.0,1.035174452315015e+18,12.92292,100.0,0.0028654323,,,t17_f5_c3,ZTF18abdeglb
ztf,58786.18079859996,1032180792315015000,1,1032180792315,20.4746,1,1032,0.879518,18.4477,18.2526,0.119723,0.0596,326.5224982,53.9033577,0.694286,18.2483,0.0703,False,True,False,bulk_1.0.0,0.0,1.035174452315015e+18,15.6999445,100.0,0.009529614,,,t17_f5_c3,ZTF18abdeglb
ztf,58787.1463889,1033146382315015002,2,1033146382315,20.0145,1,1033,0.197831,15.6038,16.2099,0.019726,0.0178,326.5229474,53.9033711,0.507143,15.9215,0.0168,False,True,True,bulk_1.0.0,0.0,1.035174452315015e+18,12.917465,100.0,0.0016615193,,,t17_f5_c3,ZTF18abdeglb
ztf,58787.1463889,1033146382315015003,2,1033146382315,20.0145,1,1033,0.169513,15.5266,15.5382,0.071106,0.0123,326.5229622,53.9033914,0.738571,15.5084,0.0127,False,True,True,bulk_1.0.0,0.0,1.035174452315015e+18,12.910748,100.0,0.0063909465,,,t17_f5_c3,ZTF18abdeglb
ztf,58787.17311340012,1033173112315015000,1,1033173112315,20.0005,1,1033,0.586034,18.1669,18.1421,0.098515,0.0565,326.5226252,53.9034044,0.587143,18.0518,0.0621,False,True,False,bulk_1.0.0,0.0,1.035174452315015e+18,15.674732,100.0,0.00992282,,,t17_f5_c3,ZTF18abdeglb
ztf,58788.1472800998,1034147282315015000,2,1034147282315,19.9635,1,1034,0.256868,15.5628,15.4942,0.052627,0.0117,326.5229181,53.9034881,0.697143,15.4669,0.0122,False,True,True,bulk_1.0.0,0.0,1.035174452315015e+18,12.913952,100.0,0.0045884843,,,t17_f5_c3,ZTF18abdeglb
ztf,58788.17403940018,1034174032315015001,1,1034174032315,20.304993,1,1034,0.7251174,18.40115,18.34,0.101805925,0.0671,326.5225596,53.903424,0.69,18.3752,0.0825,False,True,False,bulk_1.0.0,0.0,1.035174452315015e+18,15.696165,100.0,0.008429064,0.45252183,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58789.1476619998,1035147662315015000,2,1035147662315,20.0714,1,1035,0.259063,15.6942,15.6968,0.075635,0.0139,326.5229896,53.9033741,0.665714,15.6685,0.0144,False,True,True,bulk_1.0.0,0.0,1.035174452315015e+18,12.924796,100.0,0.005901488,,,t17_f5_c3,ZTF18abdeglb
ztf,58789.17445599986,1035174452315015000,1,1035174452315,20.309008,1,1035,0.41925958,18.19331,18.3532,0.096403636,0.0696,326.5227139,53.9034389,0.7271429,18.3275,0.0813,False,True,False,bulk_1.0.0,0.0,1.060162042315015e+18,15.677363,100.0,0.009499811,0.36093086,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,58790.13736109994,1036137362315015000,2,1036137362315,20.3407,1,1036,0.033571,15.6772,15.6567,0.086024,0.0131,326.5228952,53.9034278,0.658571,15.648,0.0136,False,True,True,bulk_1.0.0,0.0,1.060162042315015e+18,12.92346,100.0,0.0068096323,,,t17_f5_c3,ZTF18abdeglb
ztf,58790.14717590017,1036147172315015000,2,1036147172315,20.3402,1,1036,0.428074,15.793,15.6835,0.049687,0.0135,326.5228068,53.9033094,0.748571,15.6703,0.0139,False,True,True,bulk_1.0.0,0.0,1.060162042315015e+18,12.93219,100.0,0.0035638446,,,t17_f5_c3,ZTF18abdeglb
ztf,58814.16204860015,1060162042315015000,2,1060162042315,19.50269,1,1060,0.72517323,15.625895,15.5194,0.094741,0.0144,326.52267,53.903573,0.62857145,15.4892,0.0153,True,True,True,bulk_1.0.0,0.0,0.0,12.91931,100.0,0.0078325635,0.9859899,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,58854.117060199846,1100117062315015002,2,1100117062315,19.21949,1,1100,0.9217147,15.606355,15.7129,0.0714621,0.0147,326.5225007,53.9035338,0.53571427,15.6496,0.0155,True,True,True,bulk_1.0.0,0.0,0.0,12.917681,100.0,0.006006288,0.89629054,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,58981.458217599895,1227458212315015000,2,1227458212315,20.4796,1,1227,0.593614,15.8581,15.9706,0.125728,0.0165,326.5228307,53.9032541,0.564286,15.9577,0.017,False,True,True,bulk_1.0.0,0.0,1.23845730231501e+18,12.936731,100.0,0.008528736,,,t17_f5_c3,ZTF18abdeglb
ztf,58992.45730319992,1238457302315010002,2,1238457302315,20.66608,-1,1238,0.57498825,15.965264,16.2477,0.06342427,0.0195,326.5226395,53.9034797,0.5857143,16.2478,0.0202,True,True,True,bulk_1.0.0,0.0,0.0,13.087053,100.0,0.004476833,0.4475522,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,59171.1858680998,1417185862315015003,1,1417185862315,20.764133,1,1417,1.2598588,19.035864,19.6613,0.15434429,0.1842,326.522306,53.9034555,0.3942857,19.5523,0.1961,True,True,False,bulk_1.0.0,0.0,0.0,15.736706,100.0,0.0073931157,0.00570881,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,59673.493715300225,1919493712315010005,2,1919493712315,19.799051,-1,1919,1.1719481,16.644938,16.934,0.05021824,0.0432,326.5224639,53.9036284,0.33571428,17.0259,0.051,True,True,True,correction_1.0.6,0.0,,13.051969,100.0,0.0018351598,0.03085741,802120223.0,t17_f5_c3,ZTF18abdeglb
ztf,60212.363217600156,2458363212315015001,2,2458363212315,20.6706,1,2458,1.12305,16.6656,16.5517,0.047412,0.0267,326.5224126,53.903273,0.457143,16.5193,0.0268,False,True,False,1.2.1,0.0,2.476323862315015e+18,12.976078,100.0,0.0015851837,,,t17_f5_c3,ZTF18abdeglb
ztf,60214.37100689998,2460371002315015000,1,2460371002315,19.4756,1,2460,1.10213,18.5275,18.9428,0.232396,0.2328,326.522394,53.9033496,0.334286,18.9684,0.3017,False,True,False,1.2.1,0.0,2.476323862315015e+18,15.706086,100.0,0.01728475,,,t17_f5_c3,ZTF18abdeglb
ztf,60230.32386570005,2476323862315015004,1,2476323862315,20.36909,1,2476,0.64561814,18.524996,18.6461,0.10322706,0.0879,326.5226017,53.9034226,0.64285713,18.6298,0.1039,True,True,False,1.2.1,0.0,,15.705899,100.0,0.0076940516,0.42727643,802120123.0,t17_f5_c3,ZTF18abdeglb
ztf,60938.34844909981,3184348442315025000,2,3184348442315,20.6765,1,3184,0.721663,16.1905,16.0488,0.08917,0.0169,326.5227278,53.9032394,0.578571,16.0361,0.0172,False,True,False,27.5.6,0.0,3.203262172315015e+18,12.956331,100.0,0.0045347265,,,t17_f5_c3,ZTF18abdeglb
ztf,60957.26217589993,3203262172315015001,1,3203262172315,19.445591,1,3203,1.1198796,18.579348,18.9183,0.1408969,0.217,326.5223723,53.9034402,0.62285715,18.9366,0.279,True,True,False,27.5.6,0.0,,15.709858,100.0,0.010025493,0.10423684,802120123.0,t17_f5_c3,ZTF18abdeglb
