tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,drb,rfid,oid
ztf,58291.45510420017,537455103615010015,1,537455103615,21.0195,-1,537,1.16732,18.0411,16.239035,18.5371,0.217417,0.035366666,0.041349236,0.0564,348.3914608,56.1336388,0.33,18.6661,0.073,False,True,False,bulk_1.0.0,0.0,5.4642869361501504e+17,,,,ZTF18abdehjh
ztf,58292.47135420004,538471353615015031,2,538471353615,20.8476,1,538,0.317891,18.2307,15.514199,18.6757,0.21737,0.00358148,0.01780736,0.0772,348.3920921,56.1337682,0.433333,18.6865,0.088,False,True,False,bulk_1.0.0,0.0,5.6840431361501523e+17,t8_f5_c3,,,ZTF18abdehjh
ztf,58296.36563660018,542365633615015017,2,542365633615,19.600399,1,542,0.26066712,18.464031,15.531537,18.5261,0.14453864,100.0,0.009704791,0.1315,348.3921418,56.1336332,0.37,18.4886,0.1584,False,True,False,bulk_1.0.0,0.0,5.6840431361501523e+17,,0.0,804120236.0,ZTF18abdehjh
ztf,58300.428692100104,546428693615015061,2,546428693615,20.447126,1,546,0.20076764,18.246857,15.515513,18.6568,0.0999349,100.0,0.008075693,0.0941,348.3920372,56.1337419,0.49666667,18.6556,0.1111,False,True,False,bulk_1.0.0,0.0,5.6840431361501523e+17,,0.0,804120236.0,ZTF18abdehjh
ztf,58316.44804400019,562448043615015046,2,562448043615,20.9928,1,562,0.230738,18.3556,15.523909,18.8507,0.231232,100.0,0.017036136,0.0872,348.3919282,56.1336732,0.413333,18.8958,0.1005,False,True,False,bulk_1.0.0,0.0,5.80360973615015e+17,t8_f5_c3,,,ZTF18abdehjh
ztf,58320.386979199946,566386973615015077,2,566386973615,20.859726,1,566,0.710698,18.505157,15.53425,18.5261,0.0841158,100.0,0.005451482,0.0706,348.3917253,56.1335916,0.5933333,18.4628,0.0749,False,True,False,bulk_1.0.0,0.0,5.674669036150151e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58321.46690970007,567466903615015103,2,567466903615,20.969728,1,567,0.14751224,18.46416,15.531546,18.7966,0.12703817,100.0,0.008528803,0.0828,348.3919722,56.1336802,0.49,18.7629,0.0897,False,True,False,bulk_1.0.0,0.0,5.80360973615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58322.40431710007,568404313615015204,2,568404313615,20.91909,1,568,0.08506879,17.99552,15.492897,18.7166,0.18374671,0.006590477,0.018330336,0.0789,348.3920529,56.1336609,0.40666667,18.7357,0.0901,False,True,False,bulk_1.0.0,0.0,5.80360973615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58330.401435200125,576401433615015019,2,576401433615,20.216295,1,576,0.44815546,18.28142,15.518266,18.5672,0.14970936,100.0,0.011748632,0.1013,348.3918228,56.1336653,0.43,18.471,0.1123,False,True,False,bulk_1.0.0,0.0,6.05304433615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58334.360972200055,580360973615015097,2,580360973615,20.62007,1,580,0.3953635,18.262594,15.516776,18.6272,0.15120384,100.0,0.012056902,0.0839,348.3919201,56.133598,0.39333335,18.5493,0.0909,False,True,False,bulk_1.0.0,0.0,6.10305793615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58343.36212959979,589362123615015028,2,589362123615,20.9098,1,589,0.278184,18.0402,15.497273,18.6996,0.218539,0.012097454,0.021006731,0.0772,348.3921806,56.1336601,0.376667,18.7699,0.0919,False,True,False,bulk_1.0.0,0.0,6.10305793615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58345.35909719998,591359093615015042,2,591359093615,20.891092,1,591,0.49462387,18.29413,15.519258,18.6994,0.13272019,100.0,0.0103035765,0.0796,348.3919096,56.1338,0.47,18.7123,0.0903,False,True,False,bulk_1.0.0,0.0,6.10305793615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58347.4073032001,593407303615015108,2,593407303615,20.9735,1,593,0.398782,18.2657,15.517025,18.7387,0.350977,0.02175502,0.027913144,0.0794,348.3918829,56.1336177,0.383333,18.7539,0.0894,False,True,False,bulk_1.0.0,0.0,6.10305793615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58350.38854169985,596388543615015053,2,596388543615,21.0107,1,596,0.259939,18.1875,15.510595,18.7878,0.27913,0.016130567,0.02371617,0.0816,348.392024,56.1337563,0.333333,18.8357,0.0946,False,True,False,bulk_1.0.0,0.0,6.10305793615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58353.4343634001,599434363615015065,2,599434363615,20.810354,1,599,0.16487966,18.240833,15.515025,18.6095,0.17365116,100.0,0.014104394,0.0749,348.3920054,56.1336434,0.45666668,18.5688,0.0821,False,True,False,bulk_1.0.0,0.0,6.01431313615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58354.42554400023,600425543615015029,2,600425543615,20.4858,1,600,0.425058,18.3497,15.523473,18.7475,0.208762,100.0,0.015458241,0.1003,348.3918467,56.13373,0.393333,18.7864,0.1229,False,True,False,bulk_1.0.0,0.0,6.01431313615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58355.4313194002,601431313615015056,2,601431313615,20.329258,1,601,0.2598464,18.265509,15.517009,18.5307,0.17861773,100.0,0.014207725,0.0912,348.3919453,56.1337319,0.45666668,18.5787,0.1142,False,True,False,bulk_1.0.0,0.0,6.113434936150152e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58356.37795139989,602377953615015052,2,602377953615,20.1528,1,602,0.210079,18.4142,15.528119,18.9024,0.22465,100.0,0.015742518,0.1423,348.3919456,56.1336755,0.423333,19.0592,0.2007,False,True,False,bulk_1.0.0,0.0,6.113434936150152e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58359.30443290016,605304433615015018,2,605304433615,19.773888,1,605,0.1466473,18.132877,15.505845,18.2629,0.10795929,100.0,0.009603887,0.0989,348.3920269,56.133725,0.7133333,18.2314,0.119,False,True,False,bulk_1.0.0,0.0,6.113434936150152e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58364.30579859996,610305793615015053,2,610305793615,20.747751,1,610,0.45021492,18.0137,15.494697,18.6127,0.1570779,100.0,0.015435248,0.077,348.3920654,56.1338098,0.43,18.5438,0.0824,False,True,False,bulk_1.0.0,0.0,6.113434936150152e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58365.34349540016,611343493615015112,2,611343493615,20.875786,1,611,0.35462555,18.17283,15.50934,18.5509,0.13480432,100.0,0.011595985,0.0689,348.3919071,56.1337481,0.45,18.5182,0.0754,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58366.33356480021,612333563615015046,2,612333563615,20.94661,1,612,0.67679274,17.962946,15.489603,18.5718,0.17852457,0.00662976,0.018296195,0.0678,348.3920127,56.1338727,0.39666668,18.5898,0.077,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58367.33366899984,613333663615015045,2,613333663615,20.893597,1,613,0.047940254,18.296394,15.519433,18.8097,0.11530164,100.0,0.008934106,0.0859,348.3920557,56.1336729,0.57666665,18.8599,0.1009,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58371.30821759999,617308213615015029,2,617308213615,20.9647,1,617,0.349568,18.0369,15.496956,18.4891,0.247243,0.016527718,0.023831226,0.0628,348.3920111,56.1337793,0.416667,18.5415,0.0734,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58372.28236109996,618282363615015025,1,618282363615,20.888245,1,618,0.51565635,19.281187,15.995999,19.2321,0.19691819,100.0,0.009554565,0.1136,348.39191,56.1338149,0.5233333,19.1943,0.1269,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t8_f5_c3,0.0,804120136.0,ZTF18abdehjh
ztf,58372.36415510019,618364153615015024,2,618364153615,20.749685,1,618,0.093971305,18.51751,15.535047,18.8995,0.14878586,100.0,0.009540615,0.0962,348.3920261,56.1336591,0.49666667,18.8647,0.1065,False,True,False,bulk_1.0.0,0.0,6.20326453615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58374.3264583,620326453615015047,2,620326453615,20.80354,1,620,0.3602846,18.203619,15.511954,18.6944,0.1570777,100.0,0.013165845,0.0795,348.3919364,56.1337649,0.57,18.6683,0.0882,False,True,False,bulk_1.0.0,0.0,6.28346363615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58377.2899536998,623289953615015031,2,623289953615,20.8277,1,623,0.264383,18.1048,15.503319,18.6492,0.233173,0.012359532,0.021236645,0.0769,348.3919152,56.1337017,0.37,18.6029,0.0834,False,True,False,bulk_1.0.0,0.0,6.28346363615015e+17,t12_f5_c3,,,ZTF18abdehjh
ztf,58379.3014814998,625301483615015052,2,625301483615,20.772968,1,625,0.31946233,18.296247,15.519422,18.7207,0.16136335,100.0,0.012504742,0.0833,348.3918926,56.1336515,0.58666664,18.7434,0.0972,False,True,False,bulk_1.0.0,0.0,6.28346363615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58382.34636570001,628346363615015064,2,628346363615,20.519964,1,628,0.35612628,18.48215,15.532743,18.6852,0.15273392,100.0,0.010096559,0.0928,348.3919938,56.1335903,0.47,18.6805,0.1088,False,True,False,bulk_1.0.0,0.0,6.29303933615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58383.303935199976,629303933615015097,2,629303933615,20.39607,1,629,0.48503357,18.022367,15.495545,18.2001,0.11201102,100.0,0.01092778,0.0651,348.3920006,56.1338184,0.40666667,18.2384,0.0801,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58434.20565970009,680205653615015161,2,680205653615,19.966612,1,680,0.08910246,18.460884,15.531325,18.6352,0.11197559,100.0,0.007538758,0.1023,348.3920581,56.1336621,0.6566667,18.6852,0.1294,False,True,False,bulk_1.0.0,0.0,6.811925836150152e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58435.19258099981,681192583615015143,1,681192583615,20.213581,1,681,0.641743,19.492607,16.005362,19.5604,0.1615128,100.0,0.006505918,0.18,348.3917173,56.1336944,0.6566667,19.4863,0.2021,False,True,False,bulk_1.0.0,0.0,6.812613036150153e+17,t8_f5_c3,0.0,804120136.0,ZTF18abdehjh
ztf,58435.26130789984,681261303615015322,2,681261303615,19.72582,1,681,0.51733905,18.198702,15.511541,18.4097,0.1497686,100.0,0.012605401,0.0826,348.3918009,56.1337344,0.60333335,18.4188,0.1008,False,True,False,bulk_1.0.0,0.0,7.03115043615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58456.1339699002,702133963615015040,2,702133963615,20.137676,1,702,0.0765346,18.466278,15.531688,18.5308,0.1260521,100.0,0.008447221,0.0886,348.3920604,56.133704,0.64666665,18.4844,0.1019,False,True,False,bulk_1.0.0,0.0,7.03115043615015e+17,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58457.115046299994,703115043615015068,1,703115043615,20.196798,1,703,0.28701028,19.365927,15.999962,19.662,0.14983778,100.0,0.0067489394,0.1926,348.3919669,56.1336221,0.59,19.9551,0.3021,False,True,False,bulk_1.0.0,0.0,7.03157803615015e+17,t8_f5_c3,0.0,804120136.0,ZTF18abdehjh
ztf,58457.15780089982,703157803615015068,2,703157803615,19.775383,1,703,0.42728633,18.280176,15.518168,18.5805,0.14068036,100.0,0.011051729,0.096,348.3918319,56.133674,0.6066667,18.6764,0.1267,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58490.1353356,736135333615015042,2,736135333615,19.909363,1,736,0.46581605,18.788118,15.550515,19.3502,0.16021092,100.0,0.00812177,0.2072,348.3918728,56.1337738,0.58666664,19.1972,0.2193,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58636.426400499884,882426403615015016,2,882426403615,20.777342,1,882,0.6695861,18.62858,15.541838,18.8552,0.13586965,100.0,0.007914535,0.098,348.3919592,56.1338665,0.55,18.8367,0.109,False,True,False,bulk_1.0.0,0.0,8.84474433615015e+17,t17_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58637.430439800024,883430433615015021,2,883430433615,20.9687,1,883,0.646802,18.81,15.551615,19.0616,0.327104,100.0,0.01626791,0.1107,348.3918566,56.1335379,0.4,19.0363,0.1199,False,True,False,bulk_1.0.0,0.0,8.84474433615015e+17,t17_f5_c3,,,ZTF18abdehjh
ztf,58638.47443290008,884474433615015014,2,884474433615,20.318342,1,884,0.8549511,18.411827,15.527952,18.5106,0.13864425,100.0,0.009735355,0.0842,348.3917083,56.1338311,0.6028572,18.4151,0.0911,False,True,False,bulk_1.0.0,0.0,9.03427523615015e+17,t17_f5_c3,0.0,804120236.0,ZTF18abdehjh
ztf,58643.46888889978,889468883615015021,2,889468883615,20.7369,1,889,0.429018,18.6095,15.540718,19.1212,0.259363,100.0,0.015360124,0.124,348.3918676,56.1336137,0.351429,19.17,0.1483,False,True,False,bulk_1.0.0,0.0,9.18474233615015e+17,t17_f5_c3,,,ZTF18abdehjh
ztf,58657.42752309982,903427523615015053,2,903427523615,20.312807,1,903,0.20532493,18.523785,15.535447,18.4215,0.12184763,100.0,0.0077710953,0.0795,348.3920768,56.1337387,0.7114286,18.3954,0.0922,False,True,False,bulk_1.0.0,0.0,9.18474233615015e+17,t17_f5_c3,0.78545386,804120236.0,ZTF18abdehjh
ztf,58663.434756900184,909434753615015023,2,909434753615,20.2746,1,909,0.638666,19.0306,15.561588,19.1725,0.285672,100.0,0.011702084,0.1787,348.3918253,56.1335547,0.432857,18.8643,0.1598,False,True,False,bulk_1.0.0,0.0,9.18474233615015e+17,t17_f5_c3,,,ZTF18abdehjh
ztf,58672.47423609998,918474233615015018,2,918474233615,20.96378,1,918,0.598916,18.677094,15.544604,18.8995,0.16854216,100.0,0.009412674,0.0932,348.3920208,56.1335154,0.58428574,18.8671,0.1006,False,True,False,bulk_1.0.0,0.0,9.323793436150152e+17,t17_f5_c3,0.82055634,804120236.0,ZTF18abdehjh
ztf,58683.422847200185,929422843615015016,2,929422843615,20.2446,1,929,0.261524,18.7181,15.546855,18.7069,0.187055,100.0,0.010080257,0.1097,348.3920175,56.1336106,0.432857,18.7035,0.1315,False,True,False,bulk_1.0.0,0.0,9.323793436150152e+17,t17_f5_c3,,,ZTF18abdehjh
ztf,58686.37934029987,932379343615015152,2,932379343615,17.922462,1,932,0.3789379,17.018896,15.345422,17.2353,0.13436978,0.02458937,0.02876815,0.1672,348.3922153,56.1336345,0.42714286,17.1906,0.2047,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.72440296,804120236.0,ZTF18abdehjh
ztf,58686.37934029987,932379343615015160,2,932379343615,17.922462,1,932,0.31367433,17.378798,15.413071,17.2604,0.08271336,100.0,0.013529599,0.1707,348.3921953,56.1336544,0.42857143,17.1574,0.1985,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.72440296,804120236.0,ZTF18abdehjh
ztf,58726.316111099906,972316113615015055,2,972316113615,20.69322,1,972,0.35738632,18.330572,15.522043,18.5714,0.09511371,100.0,0.0071586594,0.0765,348.3922208,56.1337103,0.75142854,18.6534,0.0943,False,True,False,bulk_1.0.0,0.0,1.000167543615015e+18,t17_f5_c3,0.80151594,804120236.0,ZTF18abdehjh
ztf,58736.42534720013,982425343615015026,2,982425343615,20.7172,1,982,0.321856,18.7422,15.548141,18.9191,0.179732,100.0,0.009484212,0.104,348.3919467,56.1336111,0.528571,18.9334,0.1205,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58738.16975690005,984169753615015064,2,984169753615,19.7635,1,984,0.509031,18.5603,15.537741,18.8535,0.19881,100.0,0.012286106,0.1733,348.391872,56.1337897,0.377143,18.8477,0.214,False,True,False,bulk_1.0.0,0.0,1.000167543615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58739.22836809978,985228363615015030,2,985228363615,20.0582,1,985,0.63047,18.5074,15.534396,18.8099,0.226017,100.0,0.014619729,0.1434,348.3919193,56.1335211,0.447143,18.927,0.1955,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58743.36570600001,989365703615015012,2,989365703615,19.7623,1,989,0.720209,18.7131,15.546585,18.798,0.230084,100.0,0.012453183,0.1637,348.3917885,56.1335393,0.492857,18.7441,0.1933,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58744.16932869982,990169323615015044,2,990169323615,20.5962,1,990,0.575484,18.7215,15.547038,18.9811,0.308017,100.0,0.016549688,0.1199,348.3919114,56.1335384,0.408571,19.0001,0.1418,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58745.22896989994,991228963615015032,2,991228963615,20.5735,1,991,0.662804,18.7942,15.550823,18.5159,0.315316,100.0,0.015899919,0.0795,348.3918068,56.133553,0.414286,18.4185,0.0848,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58745.346238399856,991346233615015048,2,991346233615,20.3397,1,991,0.483472,18.5187,15.535124,18.8793,0.236882,100.0,0.015174052,0.1229,348.3919098,56.1335706,0.452857,18.849,0.1426,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58746.19388889987,992193883615015016,2,992193883615,20.044958,1,992,0.5524019,18.14465,15.506887,18.2777,0.12486172,100.0,0.010998268,0.0733,348.3921213,56.1338342,0.74857146,18.245,0.0849,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,0.9994898,804120236.0,ZTF18abdehjh
ztf,58746.22329859994,992223293615015013,2,992223293615,20.3326,1,992,0.120694,18.4798,15.532589,18.8453,0.143389,100.0,0.009497993,0.1135,348.3919984,56.1337054,0.66,18.8963,0.1407,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58746.23298610002,992232983615015019,2,992232983615,19.9506,1,992,0.348458,18.5457,15.536833,18.4922,0.14719,100.0,0.009211523,0.096,348.3918823,56.1337231,0.762857,18.398,0.1064,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58747.16932869982,993169323615015130,2,993169323615,20.6568,1,993,0.346023,18.459,15.531199,18.7115,0.231897,100.0,0.015637774,0.091,348.3918772,56.1337072,0.324286,18.6579,0.0996,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58750.17025459977,996170253615015033,2,996170253615,19.905832,1,996,0.6738749,18.234468,15.514507,18.63,0.123576865,100.0,0.010091426,0.1111,348.3923806,56.1336492,0.6414286,18.6608,0.1384,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,0.9524619,804120236.0,ZTF18abdehjh
ztf,58751.21881939983,997218813615015091,2,997218813615,20.6491,1,997,0.401843,18.3993,15.527068,18.6333,0.205078,100.0,0.014555483,0.084,348.3918802,56.1337501,0.354286,18.6132,0.0945,False,True,False,bulk_1.0.0,0.0,1.0052321136150152e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58754.16754630022,1000167543615015030,2,1000167543615,20.563183,1,1000,0.52280635,18.675985,15.544542,18.8351,0.20785703,100.0,0.011619506,0.1012,348.3919106,56.1335581,0.48142856,18.8862,0.1225,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,0.82977617,804120236.0,ZTF18abdehjh
ztf,58758.176643500105,1004176643615015029,2,1004176643615,20.5314,1,1004,0.491008,18.6154,15.541066,18.842,0.140826,100.0,0.0082975365,0.1051,348.3920378,56.1338208,0.522857,18.8744,0.1258,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58759.23211809993,1005232113615015109,2,1005232113615,20.859426,1,1005,0.74652076,18.58273,15.539113,18.8523,0.1995395,100.0,0.012094342,0.0939,348.3919507,56.1338873,0.3857143,18.9074,0.1112,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,0.6037983,804120236.0,ZTF18abdehjh
ztf,58761.16810189979,1007168103615015026,2,1007168103615,20.2537,1,1007,0.32209,18.8784,15.554916,18.9259,0.23084,100.0,0.010812278,0.13,348.3918851,56.1336703,0.487143,18.9103,0.1531,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58770.151215299964,1016151213615015014,2,1016151213615,19.6833,1,1016,0.48739,18.4774,15.532431,18.7273,0.225688,100.0,0.014980303,0.1691,348.391864,56.1335949,0.437143,18.5094,0.1728,False,True,False,bulk_1.0.0,0.0,1.020150673615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58774.15067130001,1020150673615015015,2,1020150673615,20.283485,1,1020,0.4721869,18.703592,15.546067,18.892,0.14057085,100.0,0.0076715904,0.1224,348.392096,56.1338126,0.5914286,18.7551,0.1285,False,True,False,bulk_1.0.0,0.0,1.031149903615015e+18,t17_f5_c3,0.7999126,804120236.0,ZTF18abdehjh
ztf,58777.15004630014,1023150043615015025,2,1023150043615,20.229195,1,1023,0.30867615,18.34762,15.523317,18.6392,0.13571188,100.0,0.010066925,0.0993,348.3920524,56.1335978,0.67714286,18.6633,0.1211,False,True,False,bulk_1.0.0,0.0,1.031149903615015e+18,t17_f5_c3,0.9689772,804120236.0,ZTF18abdehjh
ztf,58782.14905089978,1028149053615015020,2,1028149053615,20.5597,1,1028,0.546795,18.6735,15.544405,18.9672,0.377246,0.011179037,0.02113423,0.118,348.391873,56.1335648,0.402857,18.9852,0.1405,False,True,False,bulk_1.0.0,0.0,1.031149903615015e+18,t17_f5_c3,,,ZTF18abdehjh
ztf,58785.1499073999,1031149903615015004,2,1031149903615,20.626919,1,1031,0.85056835,18.901058,15.555966,18.8833,0.21357964,100.0,0.009806702,0.1061,348.3919014,56.1334574,0.41714287,18.8335,0.1179,False,True,False,bulk_1.0.0,0.0,1.057135653615015e+18,t17_f5_c3,0.16362348,804120236.0,ZTF18abdehjh
ztf,58811.135659699794,1057135653615015032,2,1057135653615,19.819382,1,1057,0.26415125,18.311796,15.520619,18.3189,0.13717572,100.0,0.010490746,0.0924,348.3919795,56.1337462,0.75714284,18.352,0.1163,False,True,False,bulk_1.0.0,0.0,1.065163133615015e+18,t17_f5_c3,0.9930923,804120236.0,ZTF18abdehjh
ztf,58819.11098380014,1065110983615015028,2,1065110983615,19.7102,1,1065,0.295369,18.3133,15.520735,18.7162,0.21136,100.0,0.016143475,0.1736,348.3919044,56.1337118,0.418571,18.8924,0.2518,False,True,False,bulk_1.0.0,0.0,1.065163133615015e+18,t17_f5_c3,,,ZTF18abdehjh
